nome_modelo,versao,parametro_precisao,id_pergunta,texto_resposta,tempo_inferencia_ms,data_geracao
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1113,B,4102.9,2026-04-29T23:41:09Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1113,A,3385.9,2026-04-29T23:32:49Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1114,B,46668.1,2026-04-30T00:01:59Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1114,B,4900.6,2026-04-29T23:41:13Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1114,A,2932.3,2026-04-29T23:32:52Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1115,B,45023.1,2026-04-30T00:02:44Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1115,A,5663.6,2026-04-29T23:41:19Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1115,A,3839.1,2026-04-29T23:32:56Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1116,B,42339.2,2026-04-30T00:03:27Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1116,A,5324.1,2026-04-29T23:41:24Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1116,A,5552.4,2026-04-29T23:33:02Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1117,C,33418.9,2026-04-30T00:04:00Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1117,A,5397.9,2026-04-29T23:41:30Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1117,A,5664.1,2026-04-29T23:33:07Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1118,C,31648.8,2026-04-30T00:04:32Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1118,A,1697.7,2026-04-29T23:41:32Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1118,A,1397.4,2026-04-29T23:33:09Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1119,A,28706.3,2026-04-30T00:05:00Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1119,A,1263.7,2026-04-29T23:41:33Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1119,A,987.4,2026-04-29T23:33:10Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1120,A,25310.2,2026-04-30T00:05:26Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1120,A,2110.3,2026-04-29T23:41:35Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1120,A,2737.0,2026-04-29T23:33:13Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1121,A,26264.2,2026-04-30T00:05:52Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1121,B,2937.7,2026-04-29T23:41:38Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1121,A,2531.7,2026-04-29T23:33:15Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1122,A,21589.3,2026-04-30T00:06:14Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1122,B,4332.1,2026-04-29T23:41:42Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1122,A,2810.0,2026-04-29T23:33:18Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1123,A,40186.1,2026-04-30T00:06:54Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1123,B,3708.7,2026-04-29T23:41:46Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1123,A,2982.1,2026-04-29T23:33:21Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1124,B,44303.8,2026-04-30T00:07:38Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1124,B,4064.2,2026-04-29T23:41:50Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1124,A,4176.0,2026-04-29T23:33:25Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1125,A,19933.1,2026-04-30T00:07:58Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1125,A,4543.8,2026-04-29T23:41:55Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1125,A,3036.7,2026-04-29T23:33:28Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1126,C,47093.2,2026-04-30T00:08:45Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1126,B,5611.1,2026-04-29T23:42:00Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1126,A,4983.8,2026-04-29T23:33:33Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1127,B,28051.0,2026-04-30T00:09:13Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1127,B,3305.9,2026-04-29T23:42:03Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1127,A,3204.6,2026-04-29T23:33:36Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1128,B,25349.1,2026-04-30T00:09:39Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1128,A,1665.3,2026-04-29T23:42:05Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1128,A,991.5,2026-04-29T23:33:37Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1129,B,35174.4,2026-04-30T00:10:14Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1129,B,2949.2,2026-04-29T23:42:08Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1129,A,2559.1,2026-04-29T23:33:40Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1130,D,16173.0,2026-04-30T00:10:30Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1130,A,2377.6,2026-04-29T23:42:10Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1130,A,2066.3,2026-04-29T23:33:42Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1131,B,53284.4,2026-04-30T00:11:23Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1131,B,3213.8,2026-04-29T23:42:14Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1131,A,2539.5,2026-04-29T23:33:44Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1132,D,38626.6,2026-04-30T00:12:02Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1132,B,3756.6,2026-04-29T23:42:17Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1132,A,2488.4,2026-04-29T23:33:47Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1133,B,32263.4,2026-04-30T00:12:34Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1133,A,2911.9,2026-04-29T23:42:20Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1133,A,3330.2,2026-04-29T23:33:50Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1134,D,62106.5,2026-04-30T00:13:36Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1134,A,5892.5,2026-04-29T23:42:26Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1134,A,4715.9,2026-04-29T23:33:55Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1135,A,82331.4,2026-04-30T00:14:58Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1135,B,9149.8,2026-04-29T23:42:35Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1135,A,8228.9,2026-04-29T23:34:03Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1136,C,65096.6,2026-04-30T00:16:04Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1136,B,6068.6,2026-04-29T23:42:41Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1136,A,4197.7,2026-04-29T23:34:07Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1137,C,54615.3,2026-04-30T00:16:58Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1137,B,6135.6,2026-04-29T23:42:48Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1137,A,5658.2,2026-04-29T23:34:13Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1138,C,48643.9,2026-04-30T00:17:47Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1138,B,2766.3,2026-04-29T23:42:50Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1138,A,2577.7,2026-04-29T23:34:16Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1139,B,55416.3,2026-04-30T00:18:42Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1139,B,5525.7,2026-04-29T23:42:56Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1139,A,3864.1,2026-04-29T23:34:19Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1140,D,62180.9,2026-04-30T00:19:44Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1140,B,4196.3,2026-04-29T23:43:00Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1140,A,3450.6,2026-04-29T23:34:23Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1141,A,52316.8,2026-04-30T00:20:37Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1141,B,4691.7,2026-04-29T23:43:05Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1141,A,9115.8,2026-04-29T23:34:32Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1142,B,78065.9,2026-04-30T00:21:55Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1142,B,8022.0,2026-04-29T23:43:13Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1142,A,8513.6,2026-04-29T23:34:41Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1143,D,42711.8,2026-04-30T00:22:38Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1143,B,4475.9,2026-04-29T23:43:17Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1143,A,3128.8,2026-04-29T23:34:44Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1144,B,45869.7,2026-04-30T00:23:23Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1144,A,1306.1,2026-04-29T23:43:19Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1144,A,1172.1,2026-04-29T23:34:45Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1145,C,39472.0,2026-04-30T00:24:03Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1145,B,3066.2,2026-04-29T23:43:22Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1145,A,2817.0,2026-04-29T23:34:48Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1146,C,40237.2,2026-04-30T00:24:43Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1146,A,4153.9,2026-04-29T23:43:26Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1146,A,4387.0,2026-04-29T23:34:52Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1147,C,33673.1,2026-04-30T00:25:17Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1147,B,3610.7,2026-04-29T23:43:29Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1147,A,2408.2,2026-04-29T23:34:54Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1148,D,32915.0,2026-04-30T00:25:50Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1148,A,1507.1,2026-04-29T23:43:31Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1148,A,1316.6,2026-04-29T23:34:56Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1149,B,36527.5,2026-04-30T00:26:26Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1149,A,1012.5,2026-04-29T23:43:32Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1149,A,806.9,2026-04-29T23:34:57Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1150,C,47234.9,2026-04-30T00:27:13Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1150,B,3212.1,2026-04-29T23:43:35Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1150,A,2736.2,2026-04-29T23:34:59Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1151,B,43466.8,2026-04-30T00:27:57Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1151,B,4007.8,2026-04-29T23:43:39Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1151,A,4714.4,2026-04-29T23:35:04Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1152,C,40924.9,2026-04-30T00:28:38Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1152,B,5480.5,2026-04-29T23:43:45Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1152,A,4187.6,2026-04-29T23:35:08Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1153,D,79148.0,2026-04-30T00:29:57Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1153,B,6640.2,2026-04-29T23:43:51Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1153,A,6458.3,2026-04-29T23:35:15Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1154,B,48113.6,2026-04-30T00:30:45Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1154,B,8273.2,2026-04-29T23:44:00Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1154,A,7195.0,2026-04-29T23:35:22Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1155,A,57306.8,2026-04-30T00:31:42Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1155,A,7717.7,2026-04-29T23:44:07Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1155,A,6707.4,2026-04-29T23:35:29Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1156,C,49118.2,2026-04-30T00:32:32Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1156,B,7597.4,2026-04-29T23:44:15Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1156,A,6897.4,2026-04-29T23:35:36Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1157,A,26589.8,2026-04-30T00:32:58Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1157,A,1681.1,2026-04-29T23:44:17Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1157,A,1046.7,2026-04-29T23:35:37Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1158,B,41622.3,2026-04-30T00:33:40Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1158,A,4359.8,2026-04-29T23:44:21Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1158,A,4040.9,2026-04-29T23:35:41Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1159,A,40525.6,2026-04-30T00:34:20Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1159,A,5875.5,2026-04-29T23:44:27Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1159,A,4758.8,2026-04-29T23:35:45Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1160,A,26234.4,2026-04-30T00:34:47Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1160,B,4296.2,2026-04-29T23:44:31Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1160,A,2865.5,2026-04-29T23:35:48Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1161,B,30889.8,2026-04-30T00:35:17Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1161,B,5669.0,2026-04-29T23:44:37Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1161,A,5345.1,2026-04-29T23:35:54Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1162,D,69811.1,2026-04-30T00:36:27Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1162,B,8150.7,2026-04-29T23:44:45Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1162,A,6939.4,2026-04-29T23:36:01Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1163,D,64059.7,2026-04-30T00:37:31Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1163,A,6904.8,2026-04-29T23:44:52Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1163,A,6580.0,2026-04-29T23:36:07Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1164,A,66001.5,2026-04-30T00:38:37Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1164,A,6592.0,2026-04-29T23:44:58Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1164,A,4995.1,2026-04-29T23:36:12Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1165,D,51097.3,2026-04-30T00:39:28Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1165,A,7242.6,2026-04-29T23:45:06Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1165,A,6422.4,2026-04-29T23:36:19Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1166,C,34761.0,2026-04-30T00:40:03Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1166,B,5018.5,2026-04-29T23:45:11Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1166,A,3924.0,2026-04-29T23:36:22Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1167,B,27667.6,2026-04-30T00:40:31Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1167,B,2197.9,2026-04-29T23:45:13Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1167,A,1909.3,2026-04-29T23:36:24Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1168,C,38901.6,2026-04-30T00:41:10Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1168,A,4854.1,2026-04-29T23:45:18Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1168,A,4388.2,2026-04-29T23:36:29Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1169,A,49099.8,2026-04-30T00:41:59Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1169,B,5292.2,2026-04-29T23:45:23Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1169,A,4662.4,2026-04-29T23:36:33Z
phi-3-mini,microsoft/Phi-3-mini-4k-instruct-gguf,gguf-q4,1170,B,42396.6,2026-04-30T00:42:41Z
qwen2.5-1.5b,Qwen/Qwen2.5-1.5B-Instruct-GGUF,gguf-q4_k_m,1170,B,2808.8,2026-04-29T23:45:26Z
tinyllama-1.1b,TheBloke/TinyLlama-1.1B-Chat-v1.0-GGUF,gguf-q4_k_m,1170,A,2294.3,2026-04-29T23:36:36Z
