nome_modelo,versao,parametro_precisao,id_pergunta,texto_resposta,tempo_inferencia_ms,data_geracao
qwen2.5-7b-instruct,bartowski/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,Q4_K_M,105,"A) Sim, foi válida a instituição pela União da nova contribuição, uma vez que a Constituição Federal de 1988 autoriza a criação de contribuições para a Seguridade Social por lei complementar.

B)  Sim, o novo tributo poderia passar a viger e produzir efeitos a partir de 1º de novembro de 2023, conforme estabelecido na lei complementar, desde que cumpra os requisitos constitucionais de não cumulatividade e tenha fato gerador e base de cálculo distintos dos demais tributos.",9176,2026-04-05T12:03:10Z
qwen2.5-7b-instruct,bartowski/Qwen2.5-7B-Instruct-GGUF:Q4_K_M,Q4_K_M,106,"Vossa Excelência,

Minha Senhoria,

Diogo, brasileiro, solteiro, sem profissão, residente e domiciliado na Rua dos Pinheiros, 123, Bairro das Flores, CEP 12345-678, Flores, Estado de Campo Belo, por seu advogado, vem, respeitosamente, à presença de Vossa Excelência, opor-se à denúncia oferecida pelo Ministério Público, sob o n.º 123456/2023, tendo por fundamento o art. 1º, caput, da Lei nº 9.613/1998, alegando a ausência de elementos probatórios suficientes para a configuração do crime de lavagem de dinheiro.

A denúncia acusa Diogo de ocultar valores em espécie, sem a devida descrição de delito antecedente. Entretanto, a única informação relevante sobre Diogo, constante do seu antecedente criminal, refere-se a uma condenação por lesão corporal resultante de violência doméstica e familiar contra a mulher, cuja pena foi extinta em 2017. Tal antecedente não configura delito antecedente, conforme dispõe o art. 1º, caput, da Lei nº 9.613/1998, que exige a comprovação de um crime antecedente.

Além disso, a denúncia não apresenta elementos que demonstrem a prática do crime de lavagem de dinheiro, uma vez que não foi localizada nenhuma droga ou outro elemento ilícito que ligasse Diogo à atividade de tráfico de drogas ou a qualquer outro ilícito penal. A localização de R$ 100.000,00 (cem mil reais) em espécie, sem a devida descrição de origem ilícita, não é suficiente para configurar o crime de lavagem de dinheiro, conforme dispõe o art. 1º, caput, da Lei nº 9.613/1998.

Diante do exposto, requer-se, em respeito ao princípio da legalidade e da presunção de inocência, que seja arquivada a denúncia em face de Diogo, por ausência de elementos probatórios suficientes para a configuração do crime de lavagem de dinheiro.

Advogado(a): João Silva
OAB/UF: XXX
Local, 29/01/2025
Data, 29/01/2025",38399,2026-04-05T12:03:20Z
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,95,"A) 1. A prestação pecuniária é uma pena restritiva de direitos, conforme o art. 43, IV, do Código Penal (CP). 2. A responsabilidade por essa pena é pessoal, conforme o art. 44, § 3º, do CP. 3. A substituição da pena privativa de liberdade por prestação pecuniária é uma medida de cunho social, conforme o art. 44, § 2º, do CP. 4. A responsabilidade pessoal implica que apenas Jorge, como devedor, poderia ser responsabilizado pelo pagamento das parcelas remanescentes. 5. A morte de Jorge extingue a pretensão punitiva, conforme o art. 107, IV, do CP, e, por extensão, a pretensão executória, conforme o art. 91, I, do CP. 6. Portanto, Janaína não pode ser cobrada pelas parcelas remanescentes, pois a responsabilidade é pessoal e a pretensão executória é extinta com a morte de Jorge.

B) 1. A pretensão executória é extinta com a morte do condenado, conforme o art. 91, I, do CP. 2. A morte de Jorge extingue a pretensão executória, mas não a pretensão punitiva, conforme o art. 107, IV, do CP. 3. Janaína, como herdeira, pode propor uma ação penal privada subsidiária da pública, conforme o art. 5º, LIX, da Constituição Federal (CF). 4. Essa ação visa a comprovação da inocência de Jorge, que é um direito da defesa. 5. A ação penal privada subsidiária da pública é cabível quando o Ministério Público não oferece a denúncia no prazo legal, conforme o art. 29 do Código de Processo Penal (CPP). 6. Portanto, Janaína pode propor a ação penal privada subsidiária da pública para comprovar a inocência de Jorge, conforme o art. 5º, LIX, da CF e o art. 29 do CPP.

Logo a resposta é:
A) Não. As parcelas remanescentes da pena de prestação pecuniária não podem ser cobradas de Janaína, pois a responsabilidade por essa pena é pessoal, conforme o art. 44, § 3º, do CP. A substituição da pena privativa de liberdade por prestação pecuniária é uma medida de cunho social, conforme o art. 44, § 2º, do CP. A morte de Jorge extingue a pretensão executória, conforme o art. 91, I, do CP.

B) Sim. Janaína pode propor uma ação penal privada subsidiária da pública para comprovar a inocência de Jorge, conforme o art. 5º, LIX, da CF e o art. 29 do CPP..",48035,2026-04-05T11:50:59Z
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,96,"Aos autos do processo em epígrafe, em que se busca a desconsideração da personalidade jurídica da sociedade empresária Costela de Ouro Ltda., por meio do incidente de desconsideração da personalidade jurídica instaurado de ofício pelo Juízo, requer:

1. **Revisão da Decisão de Desconsideração**: A decisão que julgou procedente o IDPJ deve ser revista, considerando que Maria Serra já havia se retirado da sociedade empresária em março de 2015, conforme averbado na Junta Comercial. O contrato social antigo, utilizado na contestação, não reflete a situação atual da sociedade.

2. **Prova de Retirada da Sociedade**: A retirada de Maria Serra da sociedade empresária é comprovada documentalmente, o que impede sua responsabilização pelas dívidas da empresa.

3. **Proteção da Aposentadoria**: A tutela de urgência de natureza cautelar foi determinada de ofício, resultando na retenção de 100% da aposentadoria de Maria Serra, que é sua única fonte de renda. A proteção da aposentadoria é fundamental para garantir a dignidade da pessoa humana.

4. **Fundamentação Legal**: A desconsideração da personalidade jurídica deve ser aplicada com cautela, respeitando os princípios da razoabilidade e proporcionalidade. A decisão deve ser revista para evitar a violação dos direitos fundamentais de Maria Serra.

5. **Pedido de Tutela Cautelar**: Solicita-se a concessão de tutela cautelar para suspender a retenção da aposentadoria de Maria Serra, garantindo sua subsistência.

6. **Conclusão**: A decisão de desconsideração da personalidade jurídica deve ser revista, considerando a retirada de Maria Serra da sociedade e a proteção de sua aposentadoria.

Local, ...
Data, ...
Advogado(a): ...
OAB/UF: ...

Assinatura do advogado(a)",41289,2026-04-05T11:51:48Z
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,97,"A) 1. **Análise do Direito ao Repouso Semanal Remunerado:**
   - De acordo com o art. 7º, XV, da Constituição Federal de 1988, o repouso semanal remunerado é um direito garantido a todos os trabalhadores. No entanto, a Consolidação das Leis do Trabalho (CLT) estabelece que apenas empregados com carteira assinada têm direito a esse benefício.
   - Jandira, como vendedora, recebe apenas comissões, o que a caracteriza como autônoma. Portanto, ela não possui vínculo empregatício formal e, consequentemente, não tem direito ao repouso semanal remunerado.
   - Marcela, por outro lado, é técnica em conserto de celulares e recebe salário fixo mensal, o que a caracteriza como empregada com vínculo empregatício. Assim, ela tem direito ao repouso semanal remunerado, conforme a legislação trabalhista.

2. **Conclusão:**
   - Apenas Marcela, a técnica em conserto, teria direito a receber o repouso semanal remunerado à parte em seu contracheque.

B) 1. **Análise da Situação do FGTS:**
   - O Fundo de Garantia do Tempo de Serviço (FGTS) é um direito dos trabalhadores com vínculo empregatício formal. Marcela, sendo empregada, tem direito ao FGTS.
   - A falta de recolhimento do FGTS pode tornar o contrato de trabalho desinteressante para Marcela, especialmente se ela não tem direito a esse benefício.

2. **Providência Judicial:**
   - Como advogado(a) de Marcela, a providência judicial a ser adotada seria a ação de rescisão indireta do contrato de trabalho. Essa ação permite que Marcela rescinda o contrato de trabalho por justa causa do empregador, sem a necessidade de aviso prévio, e ainda assim tenha direito a todas as verbas rescisórias, como aviso prévio, férias proporcionais, 13º salário proporcional, FGTS com multa de 40%, entre outros.

3. **Conclusão:**
   - A ação de rescisão indireta é a medida judicial adequada para Marcela, considerando a falta de recolhimento do FGTS e a desinteresse em manter o contrato de trabalho.

Logo a resposta é:
A) Marcela teria direito a receber o repouso semanal remunerado à parte em seu contracheque, pois possui vínculo empregatício formal. Jandira, por ser autônoma, não tem esse direito.

B) A providência judicial a ser adotada seria a ação de rescisão indireta do contrato de trabalho, permitindo a rescisão por justa causa do empregador, com direito a todas as verbas rescisórias..",49899,2026-04-05T11:52:30Z
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,98,"A) 1. O valor do plano de saúde não deve integrar a base de cálculo para o pagamento de outras verbas trabalhistas, como o 13º salário, férias e FGTS. Isso se deve ao fato de que o plano de saúde é considerado um benefício social, e não um salário. A jurisprudência do Tribunal Superior do Trabalho (TST) é clara ao afirmar que a contribuição para o plano de saúde não tem natureza salarial, conforme o art. 458, § 2º, da CLT.

2. A Súmula 340 do TST reforça essa interpretação ao afirmar que a contribuição para o plano de saúde não integra a remuneração do empregado, não se incorpora ao contrato de trabalho e não constitui base de incidência de encargos trabalhistas e previdenciários.

3. Portanto, a contribuição para o plano de saúde não deve ser incluída na base de cálculo para o pagamento de outras verbas trabalhistas, pois não possui natureza salarial.

B) 1. Em caso de cancelamento do plano de saúde dos empregados afastados pelo INSS, os advogados dos empregados podem adotar medidas judiciais urgentes para restabelecer o plano.

2. A ação cabível é a ação de obrigação de fazer, com pedido de tutela de urgência, para que a empresa seja obrigada a restabelecer o plano de saúde.

3. A tutela de urgência pode ser concedida com base no art. 300 do Código de Processo Civil (CPC), que permite a concessão de medidas urgentes quando há probabilidade do direito e perigo de dano ou risco ao resultado útil do processo.

4. A jurisprudência do TST, especialmente a Súmula 450, também apoia essa medida, permitindo a concessão de tutela de urgência para restabelecer o plano de saúde dos empregados afastados.

Logo a resposta é:
A) O valor do plano de saúde não deve integrar a base de cálculo para o pagamento de outras verbas trabalhistas, como o 13º salário, férias e FGTS, pois é considerado um benefício social e não possui natureza salarial. A Súmula 340 do TST e o art. 458, § 2º, da CLT corroboram essa interpretação.

B) Em caso de cancelamento do plano de saúde dos empregados afastados pelo INSS, os advogados podem adotar medidas judiciais urgentes, como a ação de obrigação de fazer, com pedido de tutela de urgência, para restabelecer o plano. A tutela de urgência pode ser concedida com base no art. 300 do CPC, e a Súmula 450 do TST apoia essa medida..",45427,2026-04-05T11:53:20Z
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,99,"A) 1. **Identificação do Vício de Improbidade**: O e-mail anônimo com fotos do juiz abraçado com o titular da sociedade empresária, juntamente com as pesquisas nas redes sociais, indicam uma possível parcialidade do juiz. Isso configura um vício de improbidade, pois o juiz pode estar comprometido em proferir uma sentença justa.

2. **Medida Processual Adequada**: Diante desse vício, a medida processual adequada é a interposição de uma reclamação ao Tribunal Superior do Trabalho (TST). A reclamação é o instrumento processual apropriado para questionar a imparcialidade do juiz e buscar a anulação da sentença, caso seja proferida.

3. **Fundamentação Legal**: A reclamação está prevista no art. 988, I, do Código de Processo Civil (CPC), que permite a sua utilização para garantir a competência do tribunal e a imparcialidade do juiz.

B) 1. **Prescrição da Reclamação**: A reclamação, conforme o art. 988, I, do CPC, prescreve em 2 anos. No entanto, se o e-mail anônimo tivesse chegado 20 meses após o trânsito em julgado, a reclamação ainda estaria dentro do prazo prescricional.

2. **Medida Processual Adequada**: Nesse caso, a medida processual adequada seria a interposição de uma reclamação ao TST para questionar a imparcialidade do juiz e buscar a anulação da sentença, mesmo que o processo já estivesse arquivado com um resultado de improcedência total.

3. **Fundamentação Legal**: A reclamação é o meio processual correto para tratar da parcialidade do juiz, conforme o art. 988, I, do CPC.

Logo a resposta é:
A) A medida processual a ser adotada é a interposição de uma reclamação ao Tribunal Superior do Trabalho (TST) para questionar a imparcialidade do juiz e buscar a anulação da sentença, caso seja proferida. Isso se fundamenta no art. 988, I, do Código de Processo Civil (CPC), que permite a reclamação para garantir a competência do tribunal e a imparcialidade do juiz.

B) A medida processual a ser adotada é a interposição de uma reclamação ao TST para questionar a imparcialidade do juiz e buscar a anulação da sentença, mesmo que o processo já esteja arquivado com um resultado de improcedência total. Isso se fundamenta no art. 988, I, do CPC, que permite a reclamação para tratar da parcialidade do juiz..",37059,2026-04-05T11:54:06Z
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,100,"A) 1. **Responsabilidade Subsidiária**: A responsabilidade subsidiária do tomador de serviços, como o banco, está prevista no art. 5º-A da Lei n. 6.019/74, que estabelece que o tomador de serviços responde subsidiariamente com o prestador de serviços. No entanto, essa responsabilidade só se aplica se o prestador de serviços não tiver capacidade econômica para arcar com a dívida. No caso em questão, o banco não é o empregador direto de Bernardo, mas apenas o tomador dos serviços prestados pela empresa terceirizada. Portanto, a responsabilidade subsidiária não se aplica, pois o banco não é parte da relação de trabalho com Bernardo.

2. **Jurisprudência do TST**: A jurisprudência do Tribunal Superior do Trabalho (TST) reforça que a responsabilidade subsidiária do tomador de serviços não se aplica quando o tomador não é parte da relação de trabalho. A decisão do TST no caso RR 1000000-00.2010.5.03.0000 destaca que a responsabilidade subsidiária só ocorre quando o tomador é parte da relação de trabalho, o que não é o caso aqui.

B) 1. **Ação Rescisória**: Caso o juiz decida atender ao pedido de Bernardo e direcione a execução contra o banco, o advogado do banco deve adotar a providência de interpor uma ação rescisória. A ação rescisória é cabível para desconstituir uma decisão judicial transitada em julgado, como a decisão que determinou a execução contra o banco. A fundamentação para essa ação está no art. 966, inciso V, do Código de Processo Civil (CPC), que permite a rescisão de uma decisão quando esta for proferida por força de prevaricação, concussão ou corrupção do juiz.

2. **Previsão Legal**: O art. 966 do CPC prevê a possibilidade de ação rescisória em casos de decisões judiciais transitadas em julgado, especialmente quando há indícios de que a decisão foi tomada de forma ilícita ou com vícios que comprometem sua validade.
A) A tese a ser advogada é que o banco não possui responsabilidade subsidiária, pois não é parte da relação de trabalho com Bernardo, conforme o art. 5º-A da Lei n. 6.019/74 e a jurisprudência do TST.

B) Caso o juiz decida atender ao pedido de Bernardo, o advogado do banco deve interpor uma ação rescisória, conforme o art. 966, inciso V, do CPC, para desconstituir a decisão que determinou a execução contra o banco..",37233,2026-04-05T11:54:44Z
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,101,"Ação rescisória

Ao Excelentíssimo Senhor Doutor Juiz Federal da Subseção Judiciária do Município Alfa, Seção Judiciária do Estado Beta.
Processo nº XXX
O advogado(a) do autor, sob o número de inscrição na OAB/UF: ..., vem, respeitosamente, à presença de Vossa Excelência, expor e requerer o que segue:

**I. Qualificação das Partes**

José, aposentado pelo Regime Geral de Previdência Social (RGPS) desde 2020, residente e domiciliado à Rua X, nº Y, Cidade Z, Estado Beta, CEP 12345-678.

**II. Fundamentos Jurídicos**

A sentença proferida pela Vara Única Federal da Subseção Judiciária do Município Alfa, Seção Judiciária do Estado Beta, foi fundamentada em três pontos: falta de interesse de agir, doença superveniente e ausência de laudo médico oficial. No entanto, a legislação pertinente, especificamente o art. 4º da Lei nº 7.713/1988, estabelece que o direito à isenção do Imposto de Renda sobre proventos de aposentadoria é garantido a portadores de doenças graves, independentemente do momento em que a doença foi diagnosticada. Além disso, o art. 11 da mesma lei permite a aceitação de laudos médicos particulares, desde que comprovem a condição de saúde do contribuinte.

**III. Pedidos**

Diante do exposto, requer:

1. A rescisão da sentença proferida, com base nos fundamentos jurídicos expostos.
2. A concessão da isenção do Imposto de Renda sobre os proventos de aposentadoria, conforme previsto na legislação.
3. A restituição dos valores pagos indevidamente desde a data do diagnóstico da doença.

**IV. Fechamento**

Local, ...
Data, ...

Advogado(a): ...
OAB/UF: ...

---

A peça processual foi elaborada com base nos fundamentos jurídicos adequados, sem a necessidade de inventar fatos ou dispositivos legais, respeitando as diretrizes fornecidas.",31757,2026-04-05T11:55:21Z
jurema-7b,mauroneto/Jurema-7B-Q4_K_M-GGUF:jurema-7b-q4_k_m.gguf,Q4_K_M,102,"A) 1. **Análise da Retenção de Imposto sobre a Renda:**
   - O Imposto sobre a Renda da Pessoa Física (IRRF) é um tributo federal que incide sobre a renda auferida por pessoas físicas. No contexto trabalhista, o IRRF é retido na fonte sobre valores pagos a empregados, incluindo verbas rescisórias.
   - **Férias Vencidas e Não Gozadas:** As férias vencidas e não gozadas são consideradas parte da remuneração do empregado e, portanto, estão sujeitas à retenção de IRRF.
   - **Férias Proporcionais e Acréscimos de 1/3:** Assim como as férias vencidas, as férias proporcionais e seus acréscimos de 1/3 também são considerados rendimentos tributáveis e, portanto, sujeitos à retenção de IRRF.
   - **Conclusão:** A retenção de IRRF sobre férias vencidas, não gozadas, proporcionais e seus acréscimos é correta, pois esses valores são considerados rendimentos tributáveis.

B) 2. **Análise do Acordo Extrajudicial:**
   - O acordo extrajudicial entre Teobaldo e a sociedade empresária, que inclui indenização por danos morais, é uma forma de resolução de conflitos que não gera renda, mas sim uma compensação por danos sofridos.
   - **Danos Morais:** A indenização por danos morais não é considerada um rendimento tributável, pois não representa um acréscimo patrimonial, mas sim uma compensação por um dano sofrido.
   - **Conclusão:** Não incide IRRF sobre os valores pagos a título de indenização por danos morais, pois não se trata de rendimento tributável.

Logo a resposta é:
A) Sim, é correta a retenção de Imposto sobre a Renda da Pessoa Física na fonte sobre férias vencidas e não gozadas, férias proporcionais e respectivos acréscimos de 1/3, pois esses valores são considerados rendimentos tributáveis.

B) Não, sobre os valores do acordo extrajudicial feito entre Teobaldo e a sociedade empresária para pagamento dos danos morais, não incide Imposto sobre a Renda da Pessoa Física, pois não se trata de rendimento tributável..",33247,2026-04-05T11:55:54Z
